timestamp;[Grad­minuter][][40941];
2025-11-25T11:36:36+00:00;22;
2025-11-25T11:37:36+00:00;22;
2025-11-25T11:38:36+00:00;21;
2025-11-25T11:39:36+00:00;20;
2025-11-25T11:40:57+00:00;19;
2025-11-25T11:41:57+00:00;18;
2025-11-25T11:42:57+00:00;17;
2025-11-25T11:43:57+00:00;16;
2025-11-25T11:44:57+00:00;14;
2025-11-25T11:45:57+00:00;14;
2025-11-25T11:46:57+00:00;15;
2025-11-25T11:47:57+00:00;16;
2025-11-25T11:48:57+00:00;18;
2025-11-25T11:49:57+00:00;19;
2025-11-25T11:50:57+00:00;21;
2025-11-25T11:51:57+00:00;23;
2025-11-25T11:52:57+00:00;25;
2025-11-25T11:53:57+00:00;26;
2025-11-25T11:54:57+00:00;28;
2025-11-25T11:55:57+00:00;30;
2025-11-25T11:56:57+00:00;32;
2025-11-25T11:57:57+00:00;34;
2025-11-25T11:58:57+00:00;35;
2025-11-25T11:59:57+00:00;37;
2025-11-25T12:00:58+00:00;39;
2025-11-25T12:01:58+00:00;41;
2025-11-25T12:02:58+00:00;42;
2025-11-25T12:03:58+00:00;44;
2025-11-25T12:05:57+00:00;47;
2025-11-25T12:06:57+00:00;49;
2025-11-25T12:07:57+00:00;51;
2025-11-25T12:08:57+00:00;52;
2025-11-25T12:09:57+00:00;54;
2025-11-25T12:10:57+00:00;55;
2025-11-25T12:11:57+00:00;57;
2025-11-25T12:12:57+00:00;58;
2025-11-25T12:13:57+00:00;60;
2025-11-25T12:14:57+00:00;61;
2025-11-25T12:15:57+00:00;61;
2025-11-25T12:16:57+00:00;61;
2025-11-25T12:17:57+00:00;60;
2025-11-25T12:18:57+00:00;58;
2025-11-25T12:19:57+00:00;57;
2025-11-25T12:20:57+00:00;55;
2025-11-25T12:21:57+00:00;53;
2025-11-25T12:22:57+00:00;51;
2025-11-25T12:23:57+00:00;49;
2025-11-25T12:24:57+00:00;47;
2025-11-25T12:25:57+00:00;45;
2025-11-25T12:26:57+00:00;43;
2025-11-25T12:27:57+00:00;41;
2025-11-25T12:28:57+00:00;39;
2025-11-25T12:29:57+00:00;37;
2025-11-25T12:30:57+00:00;34;
2025-11-25T12:31:57+00:00;31;
2025-11-25T12:32:57+00:00;28;
2025-11-25T12:33:57+00:00;25;
2025-11-25T12:34:57+00:00;21;
2025-11-25T12:35:57+00:00;18;
2025-11-25T12:36:57+00:00;14;
2025-11-25T12:37:57+00:00;11;
2025-11-25T12:38:57+00:00;7;
2025-11-25T12:41:18+00:00;0;
2025-11-25T12:42:18+00:00;-4;
2025-11-25T12:43:18+00:00;-7;
2025-11-25T12:44:18+00:00;-11;
2025-11-25T12:45:18+00:00;-15;
2025-11-25T12:46:18+00:00;-19;
2025-11-25T12:47:18+00:00;-24;
2025-11-25T12:48:18+00:00;-28;
2025-11-25T12:49:18+00:00;-33;
2025-11-25T12:50:18+00:00;-38;
2025-11-25T12:51:18+00:00;-43;
2025-11-25T12:52:18+00:00;-48;
2025-11-25T12:53:18+00:00;-53;
2025-11-25T12:55:17+00:00;-63;
2025-11-25T12:56:17+00:00;-68;
2025-11-25T12:57:17+00:00;-73;
2025-11-25T12:58:17+00:00;-78;
2025-11-25T12:59:17+00:00;-83;
2025-11-25T13:00:18+00:00;-88;
2025-11-25T13:01:18+00:00;-93;
2025-11-25T13:02:18+00:00;-99;
2025-11-25T13:03:18+00:00;-105;
2025-11-25T13:04:18+00:00;-110;
2025-11-25T13:05:18+00:00;-116;
2025-11-25T13:06:18+00:00;-122;
2025-11-25T13:07:18+00:00;-128;
2025-11-25T13:08:18+00:00;-134;
2025-11-25T13:09:18+00:00;-140;
2025-11-25T13:10:18+00:00;-146;
2025-11-25T13:11:18+00:00;-152;
2025-11-25T13:12:18+00:00;-158;
2025-11-25T13:13:18+00:00;-164;
2025-11-25T13:14:18+00:00;-171;
2025-11-25T13:15:18+00:00;-177;
2025-11-25T13:16:18+00:00;-183;
2025-11-25T13:17:18+00:00;-189;
2025-11-25T13:18:18+00:00;-196;
2025-11-25T13:19:18+00:00;-202;
2025-11-25T13:20:18+00:00;-208;
2025-11-25T13:21:18+00:00;-212;
2025-11-25T13:22:18+00:00;-216;
2025-11-25T13:23:18+00:00;-220;
2025-11-25T13:24:18+00:00;-223;
2025-11-25T13:25:18+00:00;-226;
2025-11-25T13:26:18+00:00;-228;
2025-11-25T13:27:18+00:00;-230;
2025-11-25T13:28:18+00:00;-232;
2025-11-25T13:29:18+00:00;-234;
2025-11-25T13:30:18+00:00;-236;
2025-11-25T13:31:18+00:00;-237;
2025-11-25T13:32:18+00:00;-238;
2025-11-25T13:33:18+00:00;-239;
2025-11-25T13:34:18+00:00;-240;
2025-11-25T13:35:18+00:00;-240;
2025-11-25T13:36:18+00:00;-240;
2025-11-25T13:37:18+00:00;-241;
2025-11-25T13:38:18+00:00;-241;
2025-11-25T13:39:18+00:00;-241;
2025-11-25T13:41:38+00:00;-241;
2025-11-25T13:42:38+00:00;-240;
2025-11-25T13:43:38+00:00;-240;
2025-11-25T13:44:38+00:00;-240;
2025-11-25T13:45:38+00:00;-239;
2025-11-25T13:46:38+00:00;-239;
2025-11-25T13:47:38+00:00;-238;
2025-11-25T13:48:38+00:00;-237;
2025-11-25T13:49:38+00:00;-236;
2025-11-25T13:50:38+00:00;-235;
2025-11-25T13:51:38+00:00;-234;
2025-11-25T13:52:38+00:00;-233;
2025-11-25T13:53:38+00:00;-232;
2025-11-25T13:54:38+00:00;-231;
2025-11-25T13:55:38+00:00;-230;
2025-11-25T13:56:38+00:00;-228;
2025-11-25T13:57:38+00:00;-227;
2025-11-25T13:58:38+00:00;-226;
2025-11-25T13:59:38+00:00;-224;
2025-11-25T14:28:38+00:00;-224;
2025-11-25T14:28:39+00:00;-216;
2025-11-25T14:29:39+00:00;-215;
2025-11-25T14:30:39+00:00;-213;
2025-11-25T14:31:39+00:00;-211;
2025-11-25T14:32:39+00:00;-210;
2025-11-25T14:34:38+00:00;-207;
2025-11-25T14:35:38+00:00;-206;
2025-11-25T14:36:38+00:00;-204;
2025-11-25T14:37:38+00:00;-203;
2025-11-25T14:39:59+00:00;-200;
2025-11-25T14:40:59+00:00;-199;
2025-11-25T14:41:59+00:00;-197;
2025-11-25T14:42:59+00:00;-196;
2025-11-25T14:43:59+00:00;-194;
2025-11-25T14:44:59+00:00;-192;
2025-11-25T14:45:59+00:00;-191;
2025-11-25T14:46:59+00:00;-189;
2025-11-25T14:47:59+00:00;-187;
2025-11-25T14:48:59+00:00;-185;
2025-11-25T14:49:59+00:00;-183;
2025-11-25T14:50:59+00:00;-182;
2025-11-25T14:51:59+00:00;-180;
2025-11-25T14:52:59+00:00;-178;
2025-11-25T14:53:59+00:00;-176;
2025-11-25T14:54:59+00:00;-174;
2025-11-25T14:55:59+00:00;-172;
2025-11-25T14:56:59+00:00;-171;
2025-11-25T14:57:59+00:00;-169;
2025-11-25T14:58:59+00:00;-167;
2025-11-25T14:59:59+00:00;-165;
2025-11-25T15:01:00+00:00;-163;
2025-11-25T15:02:00+00:00;-160;
2025-11-25T15:03:00+00:00;-156;
2025-11-25T15:04:00+00:00;-152;
2025-11-25T15:05:00+00:00;-149;
2025-11-25T15:06:00+00:00;-145;
2025-11-25T15:07:00+00:00;-141;
2025-11-25T15:08:00+00:00;-137;
2025-11-25T15:09:00+00:00;-133;
2025-11-25T15:10:00+00:00;-129;
2025-11-25T15:11:00+00:00;-125;
2025-11-25T15:12:00+00:00;-121;
2025-11-25T15:13:00+00:00;-117;
2025-11-25T15:14:00+00:00;-112;
2025-11-25T15:15:00+00:00;-108;
2025-11-25T15:16:00+00:00;-104;
2025-11-25T15:17:00+00:00;-98;
2025-11-25T15:18:00+00:00;-92;
2025-11-25T15:19:00+00:00;-87;
2025-11-25T15:20:00+00:00;-81;
2025-11-25T15:21:00+00:00;-75;
2025-11-25T15:22:00+00:00;-68;
2025-11-25T15:23:00+00:00;-62;
2025-11-25T15:24:00+00:00;-56;
2025-11-25T15:25:00+00:00;-50;
2025-11-25T15:26:00+00:00;-44;
2025-11-25T15:27:00+00:00;-37;
2025-11-25T15:28:00+00:00;-31;
2025-11-25T15:29:58+00:00;-31;
2025-11-25T15:29:59+00:00;-19;
2025-11-25T15:30:59+00:00;-12;
2025-11-25T15:31:59+00:00;-5;
2025-11-25T15:32:59+00:00;3;
2025-11-25T15:33:59+00:00;9;
2025-11-25T15:34:59+00:00;14;
2025-11-25T15:35:59+00:00;18;
2025-11-25T15:36:59+00:00;22;
2025-11-25T15:37:59+00:00;26;
2025-11-25T15:40:19+00:00;26;
2025-11-25T15:40:20+00:00;35;
2025-11-25T15:41:20+00:00;39;
2025-11-25T15:42:20+00:00;43;
2025-11-25T15:43:20+00:00;47;
2025-11-25T15:44:20+00:00;51;
2025-11-25T15:45:20+00:00;54;
2025-11-25T15:46:20+00:00;58;
2025-11-25T15:47:20+00:00;62;
2025-11-25T15:48:20+00:00;65;
2025-11-25T15:49:20+00:00;68;
2025-11-25T15:50:20+00:00;71;
2025-11-25T15:51:20+00:00;74;
2025-11-25T15:52:20+00:00;77;
2025-11-25T15:53:20+00:00;80;
2025-11-25T15:54:20+00:00;83;
2025-11-25T15:55:20+00:00;86;
2025-11-25T15:56:20+00:00;88;
2025-11-25T15:57:20+00:00;91;
2025-11-25T15:58:20+00:00;94;
2025-11-25T15:59:20+00:00;96;
2025-11-25T16:00:21+00:00;98;
2025-11-25T16:01:21+00:00;100;
2025-11-25T16:46:41+00:00;100;
2025-11-25T16:47:41+00:00;99;
2025-11-25T16:48:41+00:00;98;
2025-11-25T16:49:41+00:00;96;
2025-11-25T16:50:41+00:00;95;
2025-11-25T16:51:41+00:00;93;
2025-11-25T16:52:41+00:00;92;
2025-11-25T16:53:41+00:00;90;
2025-11-25T16:54:41+00:00;89;
2025-11-25T16:55:41+00:00;87;
2025-11-25T16:56:41+00:00;85;
2025-11-25T16:58:40+00:00;82;
2025-11-25T16:59:40+00:00;81;
2025-11-25T17:00:41+00:00;79;
2025-11-25T17:01:41+00:00;76;
2025-11-25T17:02:41+00:00;74;
2025-11-25T17:03:41+00:00;71;
2025-11-25T17:04:41+00:00;68;
2025-11-25T17:05:41+00:00;64;
2025-11-25T17:06:41+00:00;61;
2025-11-25T17:07:41+00:00;58;
2025-11-25T17:08:41+00:00;55;
2025-11-25T17:09:41+00:00;52;
2025-11-25T17:10:41+00:00;49;
2025-11-25T17:11:41+00:00;45;
2025-11-25T17:12:41+00:00;42;
2025-11-25T17:13:41+00:00;39;
2025-11-25T17:14:41+00:00;36;
2025-11-25T17:15:41+00:00;32;
2025-11-25T17:16:41+00:00;28;
2025-11-25T17:17:41+00:00;24;
2025-11-25T17:18:41+00:00;19;
2025-11-25T17:19:41+00:00;14;
2025-11-25T17:20:41+00:00;9;
2025-11-25T17:21:41+00:00;4;
2025-11-25T17:22:41+00:00;0;
2025-11-25T17:23:41+00:00;-5;
2025-11-25T17:24:41+00:00;-10;
2025-11-25T17:25:41+00:00;-15;
2025-11-25T17:26:41+00:00;-20;
2025-11-25T17:27:41+00:00;-25;
2025-11-25T17:28:41+00:00;-30;
2025-11-25T17:29:41+00:00;-35;
2025-11-25T17:30:41+00:00;-40;
2025-11-25T17:31:41+00:00;-45;
2025-11-25T17:32:41+00:00;-50;
2025-11-25T17:33:41+00:00;-55;
2025-11-25T17:34:41+00:00;-60;
2025-11-25T17:35:41+00:00;-65;
2025-11-25T17:36:41+00:00;-70;
2025-11-25T17:39:02+00:00;-80;
2025-11-25T17:40:02+00:00;-85;
2025-11-25T17:42:01+00:00;-95;
2025-11-25T17:43:01+00:00;-100;
2025-11-25T17:44:01+00:00;-105;
2025-11-25T17:45:01+00:00;-102;
2025-11-25T17:46:01+00:00;-105;
2025-11-25T17:47:01+00:00;-108;
2025-11-25T17:48:01+00:00;-111;
2025-11-25T17:49:01+00:00;-114;
2025-11-25T17:50:01+00:00;-116;
2025-11-25T17:51:01+00:00;-120;
2025-11-25T17:52:01+00:00;-123;
2025-11-25T17:53:01+00:00;-126;
2025-11-25T17:54:01+00:00;-129;
2025-11-25T17:55:01+00:00;-132;
2025-11-25T17:56:01+00:00;-135;
2025-11-25T17:57:01+00:00;-138;
2025-11-25T17:58:01+00:00;-142;
2025-11-25T17:59:01+00:00;-145;
2025-11-25T18:00:01+00:00;-148;
2025-11-25T18:01:02+00:00;-150;
2025-11-25T18:02:02+00:00;-153;
2025-11-25T18:03:02+00:00;-156;
2025-11-25T18:04:02+00:00;-158;
2025-11-25T18:05:02+00:00;-161;
2025-11-25T18:06:02+00:00;-163;
2025-11-25T18:07:02+00:00;-166;
2025-11-25T18:08:02+00:00;-168;
2025-11-25T18:09:02+00:00;-170;
2025-11-25T18:10:02+00:00;-172;
2025-11-25T18:11:02+00:00;-174;
2025-11-25T18:12:02+00:00;-176;
2025-11-25T18:13:02+00:00;-178;
2025-11-25T18:14:02+00:00;-180;
2025-11-25T18:15:02+00:00;-181;
2025-11-25T18:16:02+00:00;-182;
2025-11-25T18:17:02+00:00;-183;
2025-11-25T18:18:02+00:00;-184;
2025-11-25T18:19:02+00:00;-184;
2025-11-25T18:20:02+00:00;-186;
2025-11-25T18:21:02+00:00;-187;
2025-11-25T18:22:02+00:00;-188;
2025-11-25T18:23:02+00:00;-190;
2025-11-25T18:24:02+00:00;-192;
2025-11-25T18:25:02+00:00;-194;
2025-11-25T18:26:02+00:00;-196;
2025-11-25T18:27:02+00:00;-198;
2025-11-25T18:28:02+00:00;-200;
2025-11-25T18:29:02+00:00;-202;
Tue Nov 25 2025 19:34:11 GMT+0100 (centraleuropeisk normaltid);-202;
